,Text,Label
4245,модернизация по оборудования  здравствуйте в целях обновления версии по модели необходимо загрузить с сайта производителя следующие файлы ссылка на сайт спасибо,3.0
4246,скорректировать распределение по стратегиям  подсистема приоритет средний прошу с текущего момента скорректировать перенаправление вызовов по стратегиям избыток если нет свободных в перенаправляем через очередь на номер пункт или та таймаут избыток если нет свободных в перенаправляем через очередь на номер  все звонки перенаправляем через очередь на номер заранее благодарю с уважением антоненко александрруководитель направления планирования и отчетности единого контакт центра ао согаз телефон тел факс ,3.0
4247,перевести порт   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь эм александр альбертович ао дон строй инвестинженер программист информация по заявке прошу перенести следующие маки в другие вланы   юзерский влан   принтерный влан приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4248,обновление  прошу произвести обновление по москва ,5.0
4249,перевод звонков  прошу перевести звонки с моего рабочего номера доб на мобильный после гудков секунд приоритет средний контактное лицо конечный пользователь круглова екатерина викторовна менеджер по работе с корпоративными клиентами ,3.0
4250,доступ к циско агенту  требуется доступ к циско агентуконтактное лицо конечный пользователь козырева юлия александровна менеджер по работе с клиентами приоритет средний,3.0
4251,на один звонок находящийся в линии приходит  проблема на один звонок находящийся в линии и более сек мне приходит уведомления прошу сделать так чтобы на один звонок было одно уведомлениеконтакты пустынников сергей главный специалист дирекции по сопровождению информационных систем тел доб ,2.0
4252,доступ к сайту  добавьте доступ всему го на тестовый сервер ,3.0
4253,корткий номер   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь андрощук лариса викторовна секретарь информация по заявке прошу удалить короткий номер сотрудник уволился приоритет среднийс уважением пчелинцев сергей тел доб моб тип стандартного изменения изменение номера телефона,3.0
4254,доступ к айронпорт  добрый день просьба предоставить доступ к айронпорт в качестве администраторов следующим сотрудникам лишин василий сергеев кирилл башарин алексей,3.0
4255,создать учетную   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь варназов лев александровичзаместитель руководителя службы по информационной безопасностислужба безопасности информация по заявке прошу создать учетную запись для твердякова юрия анатольевича с правами аналогичными учетной записи варназова л а для доступа на сетевое оборудование д с инвеста приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4256,разрешить через доступ   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь твердяков юрий анатольевичэкспертотдел информационной безопасности информация по заявке для пользователя разрешить через доступ к приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4257,номера телефонов   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь гречихина юлия юрьевна помощник генерального директора ао дон строй инвест тел доб информация по заявке прошу обновить мне номера телефонов на добавочных приставках тимофеева н в первая панель прачёва и в вторая панель жаворонкова ю а колосова е а вовк а в лановая ю в яцюк с и юдина и а сошникова о в соколов н и гибало м а архипов с с кургуз н с шумилов р а цуркаль а ю регеда е в слащева л в кушнеренко и в дегтева а ю мирошник в а мамизерова е в бойков а в качесова о в бунина н в червякова о п багаев а в мартынов и л шубин а в и номеров телефона на панели самого телефона дерябина а в кундузбаев р а гараж охрана конф зал приоритет среднийс уважением пчелинцев сергей тел доб моб тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3.0
4258,веникова мария не видна в карусели   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь андрощук лариса викторовна секретарь информация по заявке веникова мария не видна в карусели в команде секретарей отдела продаж прошу настроить приоритет среднийс уважением пчелинцев сергей тел доб моб тип стандартного изменения изменение настроек подхвата звонков ,3.0
4259,изменить карусельный номер на панели быстрого набо   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь веникова мария викторовна секретарь информация по заявке прошу изменить в дополнительной панели к телефону кнопку быстрого набора сф и лось на оливковый карусельные номера приоритет среднийс уважением пчелинцев сергей тел доб моб тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3.0
4260,переименовать номер  прошу переименовать номер телефона на фамилию булычева с п контактное лицо конечный пользователь булычева светлана павловна секретарь заявитель пчелинцев с а тел доб приоритет средний ,3.0
4261,привязать номер   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу привязать номер к телефону с приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4262,группу   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь грибушина светлана сергеевна секретарь информация по заявке прошу проверить входит ли пользователь козырева в группу в случае отстутсивя права доступа дать права приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4263,международка   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь канев павел игоревич менеджер по реализации недвижимости информация по заявке прошу подключить возможность звонить по международным номерам через код приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4264,скорректировать распределение по стратегии и  добрый день подсистема приоритет средний прошу с текущего момента скорректировать перенаправление вызовов по стратегиям пункт все звонки перенаправляем через очередь на номер  пункт все звонки перенаправляем через очередь на номер  заранее благодарю с уважением антоненко александрруководитель направления планирования и отчетности единого контакт центра ао согаз телефон тел факс ,3.0
4265,перевести порт   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь твердяков юрий анатольевичэкспертотдел информационной безопасности информация по заявке прошу перевести порт в влан на ядре ме х х х х х сейчас не активен приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4266,телефон   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу перенести все данные с телефона номер на телефон новый старый пока не отключать приоритет среднийс уважением пчелинцев сергей тел доб моб тип стандартного изменения изменение настроек присвоения имен за номером телефоном,3.0
4267,телефон   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу зарегистрировать телефоны завести в карусель новый с новый с приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4268,скорректировать распределение по стратегии  добрый день подсистема приоритет средний прошу с текущего момента скорректировать перенаправление вызовов по стратегиям избыток если нет свободных в перенаправляем через очередь на номер пункт или та таймаут избыток если нет свободных в перенаправляем через очередь на номер на номер   все звонки перенаправляем через очередь на номер заранее благодарю с уважением антоненко александрруководитель направления планирования и отчетности единого контакт центра ао согаз телефон тел факс тип стандартного изменения настройки переадресации ,3.0
4269,перевести порт  прошу перевести порт с в контактное лицо конечный пользователь пчелинцев с а приоритет средний,3.0
4270,перевести порт  прошу перевести порт с в подсеть контактное лицо конечный пользователь пчелинцев с а приоритет средний,3.0
4271,изменеие кнопок набора  прошу изменить кнопки быстрого набора на телефоне номер    багаев а в  соколов н и  мартынов и л  прачева и в  архипов с с  шубин а в  лановая ю в  бойков а в  юдина и а  бунина н в   кундузбаев р а   резник и и   кушнеренко и в   никандров а а   митин а с   макаров с и   ляшенко и г   новиков и а   хулапов а б  контактное лицо конечный пользователь червякова ольга петровна руководитель секретариата помощник руководителя приоритет средний,3.0
4272,включить переадресацию  прошу включить переадресацию через секунд по схеме представленной ниже приоритет среднийконтактное лицо конечный пользователь бессмертный александр николаевичруководитель отделаотдел автоматизации бизнес процессов ,3.0
4273,отсутствует доступ из внутренней сети на внешний а  добрый день была перенесена сеть из кировска в череповец сейчас из этой сети например с нет доступа на адрес   прошу разобраться в ситуации и выполнить настройки на оборудовании канала в череповце спасибо ,2.0
4274,перевести порт   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу перевести порт с в приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4275,короткие номера   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь андрощук лариса викторовна секретарь информация по заявке прошу скорректировать шах бармен дамир бармен зухал уборщица сахиба уборщица александр дворник гурова надежда визинок роман канев павел михайлова ксения лиханова татьяна долгов дмитрий морогина виктория синиченкова елена калашникова полина кукарин александр никитин евгений самойлова юля полупаненко денис власова татьяна сухачев светослав алексей овчинников секретари приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4276,   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу проверить возможность работы телефона не по а по приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4277,сбой в карусели   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь филькова юлия александровна секретарь информация по заявке только что пыталась переключить звонок на карусель сф при условии что человека было в сети звонок постоянно прилетал на синиченкову на остальных звонок не попадал в итоге так и не смогла переключить звонок приоритет среднийс уважением пчелинцев сергей тел доб моб ,2.0
4278,конфигурация портов   контактная информация название организации ао донстрой инвестзаявитель щерба н в тел доб контактное лицо конечный пользователь щерба н в тел доб информация по заявке здравствуйте прошу прислать конфигурации портов и подключенных устройств порт я циска в стеке порт я циска в стеке коммутаторы находятся на этаже очереди приоритет среднийс уважением щерба николай,3.0
4279,программирование телефона багаева а в  название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь червякова ольга петровна руководитель секретариата помощник руководителя информация по заявке просьба перепрограммировать телефон багаева а в номер в соответствии с прилагаемой таблицей  прачева и в  немальцына н  червякова о п  карпихина н н  никандров а а  дерябина а в  юдина и а  митин а с  гречихина ю ю  лановая ю в  ляшенко и г  мартынов и л  перегудов с е  сафронов в с  архипов с с  бунина н в  ляльков а а  шубин а в  соколов н и  борисов а в  бойков а в  кушнеренко и в  сафронов а в   колосова е а  криволапова а г   макаров с и  рябинин ю в   кузнецова а и  палтаджиди п и   кухарева н в  смирнов м   новиков и а     щуренко с н    приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4280, замена телефона   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу перенести все данные с телефона номер на телефон номер а на телефоне настроить карусель и для теста супервизора и агента приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4281,  привет заведите и назначьте на меня пожалуйста заявку от клиента ркб     филиппов федор геннадьевич   добрый день просьба проверить конференцию привязанную к номеру хостится на коллеги пытались её использовать и пишут следующее    ,3.0
4282,программирование телефона мартынова и л   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь червякова ольга петровна руководитель секретариата помощник руководителя информация по заявке прошу перепрограммировать телефон мартынова и л номер согласно прилагаемой таблице      качесова о в  бунина н в  тверкаева ж с  дерябина а в  носова м в  новиков и а  гречихина ю ю  бойков а в  щуренко с н  червякова о п  лановая ю в  черемисина о а  багаев а в  абрамович н в  устименко н г   дегтянников в в  зиновьев с а   тактаева е п  чеснов б и   костюк г и  матвеев е а   кузнецова ю н  гаврилов д ю   литвин о и  хулапов а б   кузнецова а и  кляшторный и е   немальцина н а  каспарян э э   ситник а а  калугина м а   никандров а а    приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4283,перевести порт   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу перевести порт с в приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4284,перенести все данные с телефона  прошу перенести все данные с телефона номер на телефон старый можно удалить контактное лицо конечный пользователь пчелинцев с а приоритет средний,3.0
4285,подключение региональных шлюзов к  добрый день нужно подключить региональные шлюза ярославля таганки и нижнего новгорода к а также настроить туннели с этих регионов на использование кластерного адреса возможно это решит проблему с периодическим падением туннелей ,3.0
4286,телефония   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь мачульская ольга сергеевна секретарь информация по заявке с сеголнешнего дг ня идут внешние звонки к менеджерам минуя секретарей отдела постпродажного обслуживания точенова лапицкая семенова также проверьете гоелова анисимова козырева их нет на рабочем месте приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4287, драйвер  коллеги добрый день в связи с переносом  системы на новый сервер был перенесён и драйвер для телефонии в результате наблюдаем некорректное поведение в  периодически приходят неправильные номера можем ли мы получить список необходимых настроек или документацию по настройке драйвера существуют ли другие регламенты вашей работы которые помогут решить подобный вопрос ,3.0
4288,правила по банкоматам  просьба проверить правила которые в лишин пытался установить в пятницу везде ли всё прописано новые параметры порт правила которые он изменял в и в с виду наш исходящий идет но возврата нет вниманию тараса диры ,3.0
4289,открыть порты  для работы в системе клиент банк псб банк на компе под учеткой соболев а в прошу открыть порты для или данный пк находиться по адресу чапаевский переулок дом помещение тсж ,3.0
4290,карусельный номер   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь близнюк диляра викторовна секретарь информация по заявке просьба настроить карусельный номер так как при переводе на данный номер я попала в смарт сервис на номер приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4291, телефония срочно исправить   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь глова роман андреевич руководитель департамента информация по заявке в карусель попал номер смарта надо его исключить какие еще номера входят в эту карусель приоритет среднийс уважением пчелинцев сергей тел доб моб ,2.0
4292,новые телефоны для с с   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу зарегистрировать телефоны карусель и для нового объекта сердце столицы приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4293,пароль к удаленке  у пользователя слетел пароль к удаленке сегодня была попытка сменить пароль самостоятельно но видимо безуспешно цитирую я его утром сменил он утвердился потом выбило и уже не зайти не под каким необходимо восстановить или поменять пароль для данного пользователя ,3.0
4294,не проходит вызов с го до дмс питер  при вызове в с номера на номер вызов сбрасывается с уважением пустынников сергей главный специалистдирекции по сопровождению информационных системтел доб ,2.0
4295,новый внутренний и карусельный номер   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь намашко ирина анатольевна руководитель группы информация по заявке просьба присвоить внутренний и карусельный номера новому сотруднику менеджер по реализации недвижимости группы продаж отдела продаж управления продаж бн продажи битембаев арсен сагнаевич приоритет средний с уважением пчелинцев сергей тел доб моб ,3.0
4296,скорректировать распределение по стратегии  добрый день подсистема приоритет средний прошу с текущего момента скорректировать перенаправление вызовов по стратегиям пункт все звонки только с до перенаправляем через очередь на номер в остальное время на номер пункт все звонки только с до перенаправляем через очередь на номер в остальное время на номер пункт или та таймаут избыток если нет свободных в перенаправляем через очередь на номер на номер  заранее благодарю с уважением антоненко александрруководитель направления планирования и отчетности единого контакт центра ао согаз телефон тел факс ,3.0
4297,доступ на  просьба предоставить доступ на башарин сергеев лишин ну или единый для всех ,3.0
4298,телефон   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь крамич елена николаевна руководитель группы информация по заявке прошу для нового сотрудника телемаркетинга миргорода ивана создать добавочный номер и прикрепить к телефону приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4299,новый сотрудник телемаркетинга дгпх тел продажи   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь крамич елена николаевна руководитель группы информация по заявке прошу для нового сотрудника телемаркетинга петренко анжелика создать добавочный номер и прикрепить к телефону приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4300,смена пароля  пользователь просит сменить пароль своей учетной записи на пк на следующий ,3.0
4301,скорректировать распределение по стратегиям прихо  прошу с текущего момента скорректировать перенаправление вызовов по стратегиям переадресующимся в акц с группы при необходимости список уточним заменить текущий критерий переадресации отсутствие в свободных с на новый при менее х свободных с переадресовывать в акц все остальные настройки сохраняем прежними заранее благодарю с уважением георгий чудаевруководитель единого контакт центраао согаз тел внутр факс единый контакт центр ,3.0
4302,супервизор   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь алексей овчинников менеджер по реализации недвижимостиуправление продаж ао дон строй инвест г москва ул золоторожский вал д стр тел моб информация по заявке я с  пытался запустить агент ничего не получалось не грузило потом только с попытки загрузилось в но меня не видно в супервизоре вынужден перезагрузиться почему я включен в агенте но меня не видно в супервизоре приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4303,не корректно работает распределение  при вызове дмс после нажатия вызов не распределяется на группу согласование пример вызов в с номера на номер с уважением пустынников сергей главный специалистдирекции по сопровождению информационных системтел доб ,2.0
4304,отображение в спане при звонках   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь твердяков юрий анатольевичэкспертотдел информационной безопасности информация по заявке отображение в спане при звонках с телефонов хх и хх  такого вида есть варианты привести к более удобочитаемому виду например в виде номера телефона или имени того кто залогинился карусели приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4305,циско телефония   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь андрощук лариса викторовна секретарь информация по заявке прошу наладить корректную работу телефонов при вх звонке выходить табличка из за чего не виден от кого вх звонок и вообще очень мешает работе так как она сама не убирается а приходится постоянно нажимать на выход и номер длинный приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4306,прошу предоставить последнюю версию  прошу предоставить последнюю версию с уважением пустынников сергей главный специалистдирекции по сопровождению информационных системтел доб ,3.0
4307,  коллеги из нужно открыть порт просим разобратся спасибо ,3.0
4308, станция  коллеги из нужно открыть порт просим разобратся спасибо ,3.0
4309,   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь прозоров дмитрий михайлович менеджер по реализации недвижимости информация по заявке включаю циско агент и циско супервайзер в агенте я в сети а супервайзер меняы не видит звонки не поступают пк перегружал приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4310,переадресация   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь перегудов сергей евгеньевич руководитель департамента информация по заявке прошу снять переадресацию с моего телефона на мобильный телефон приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4311,  коллеги из адресов нужно открыть порт спасибо ,3.0
4312,изменить пароль  в связи с повторением проблемы со входом в систему прошу вас изменить пароль на вход к моему идентификатору ульянов внутренний карусель существующий пароль на вход прошу заменить на контактное лицо конечный пользователь сергей ульяновменеджер по реализации недвижимостиуправление продаж ао дон строй инвестмоб офис приоритет средний,3.0
4313,замена телефона   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь пчелинцев с а тел доб информация по заявке прошу перенести все данные с телефона номер на первый пока не удалять приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4314,проблема с адресами  коллеги из адресов до клиенти не могут работать с сервисами банка которые подключены по сети просим разобратся т к с и с адрсом создан просим разобратся ,2.0
4315,телефон якубовой   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь намашко ирина анатольевна руководитель группы информация по заявке просьба нашему сотруднику якубовой наталье создать профиль на стационарном телефоне чтобы она могло логинится на разных аппаратах приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
4316,доступ в карусель   контактная информация название организации донстройзаявитель пчелинцев с а тел доб контактное лицо конечный пользователь битембаев арсен сагнаевич менеджер по реализации недвижимости информация по заявке прошу предоставить доступ к команде скриншот ниже приоритет среднийс уважением пчелинцев сергей тел доб моб ,3.0
